county,state,sab,fips,per_dem,per_gop
Audrain,Missouri,MO,29007,0.255600916061,0.695111022603
Barry,Missouri,MO,29009,0.185565598466,0.7824568611339999
Barton,Missouri,MO,29011,0.134018880647,0.8358057990559999
Bates,Missouri,MO,29013,0.201595810996,0.748036404438
Benton,Missouri,MO,29015,0.211185308848,0.7525041736229999
Bollinger,Missouri,MO,29017,0.124360557418,0.851472922914
Boone,Missouri,MO,29019,0.492990205493,0.43386306894599996
Buchanan,Missouri,MO,29021,0.33771054185500005,0.599358884234
Butler,Missouri,MO,29023,0.17618384401099998,0.791956824513
Caldwell,Missouri,MO,29025,0.194244604317,0.7498259456949999
Callaway,Missouri,MO,29027,0.260783186072,0.682386155696
Camden,Missouri,MO,29029,0.21215399873799998,0.7538093950049999
Cape Girardeau,Missouri,MO,29031,0.229640677966,0.7305491525419999
Carroll,Missouri,MO,29033,0.17083237789500003,0.7979821141940001
Carter,Missouri,MO,29035,0.153413089374,0.817382125264
Cass,Missouri,MO,29037,0.292142364192,0.650813368826
Cedar,Missouri,MO,29039,0.160879260911,0.79945842625
Chariton,Missouri,MO,29041,0.224129227663,0.744068652196
Christian,Missouri,MO,29043,0.205464560081,0.747475479538
Clark,Missouri,MO,29045,0.218335343788,0.741254523522
Clay,Missouri,MO,29047,0.41361443467,0.524803866822
Clinton,Missouri,MO,29049,0.25223104834800003,0.6921643620669999
Cole,Missouri,MO,29051,0.292718928639,0.660476101017
Cooper,Missouri,MO,29053,0.24222668004,0.70498996991
Crawford,Missouri,MO,29055,0.18387096774199999,0.778629032258
Dade,Missouri,MO,29057,0.161225006328,0.8058719311570001
Dallas,Missouri,MO,29059,0.170833333333,0.792338709677
Daviess,Missouri,MO,29061,0.19788560585499998,0.7489834643529999
Dent,Missouri,MO,29065,0.144290351136,0.8260548834460001
Douglas,Missouri,MO,29067,0.147659063625,0.823229291717
Dunklin,Missouri,MO,29069,0.223188954038,0.759031586911
Franklin,Missouri,MO,29071,0.24655809771200002,0.707763013288
Gasconade,Missouri,MO,29073,0.204056958624,0.761687264911
Gentry,Missouri,MO,29075,0.19947246950199998,0.759643916914
Greene,Missouri,MO,29077,0.33226496563700003,0.606438417353
Grundy,Missouri,MO,29079,0.176750509857,0.784500339905
Harrison,Missouri,MO,29081,0.155893536122,0.805268875611
Henry,Missouri,MO,29083,0.239066463724,0.7176052765090001
Hickory,Missouri,MO,29085,0.215391138435,0.75026499894
Holt,Missouri,MO,29087,0.14735945485500002,0.820272572402
Howard,Missouri,MO,29089,0.263656977943,0.675530818388
Howell,Missouri,MO,29091,0.16537467700300001,0.797473442435
Iron,Missouri,MO,29093,0.219014084507,0.744835680751
Jackson,Missouri,MO,29095,0.5567616463139999,0.390314320401
Jasper,Missouri,MO,29097,0.219286411092,0.727661429253
Jefferson,Missouri,MO,29099,0.29769083411200004,0.6508790306600001
Johnson,Missouri,MO,29101,0.280931379523,0.649784227249
Knox,Missouri,MO,29103,0.202999464381,0.7568291376540001
Laclede,Missouri,MO,29105,0.159345823673,0.804185725923
Lafayette,Missouri,MO,29107,0.25589630098,0.694087891242
Lawrence,Missouri,MO,29109,0.173803526448,0.7846947343170001
Lewis,Missouri,MO,29111,0.20956873315400001,0.750898472597
Lincoln,Missouri,MO,29113,0.22371967655000002,0.728607635676
Linn,Missouri,MO,29115,0.222361809045,0.732950466619
Livingston,Missouri,MO,29117,0.19740948814,0.7613920099879999
Macon,Missouri,MO,29121,0.200290275762,0.764480802217
Madison,Missouri,MO,29123,0.188980819857,0.7713426100040001
Maries,Missouri,MO,29125,0.176522899066,0.791240551356
Marion,Missouri,MO,29127,0.231979538056,0.729964346613
Mercer,Missouri,MO,29129,0.12420931569900001,0.8545140885570001
Miller,Missouri,MO,29131,0.15332048361700001,0.813474680217
Mississippi,Missouri,MO,29133,0.282284607938,0.696999031946
Moniteau,Missouri,MO,29135,0.18169800235,0.7849588719149999
Monroe,Missouri,MO,29137,0.205690860863,0.761755485893
Montgomery,Missouri,MO,29139,0.206120943953,0.760324483776
Morgan,Missouri,MO,29141,0.200567214974,0.766534316506
New Madrid,Missouri,MO,29143,0.262921653972,0.716811751904
Newton,Missouri,MO,29145,0.18818380744000002,0.775145250132
Nodaway,Missouri,MO,29147,0.267930924886,0.675813115796
Oregon,Missouri,MO,29149,0.18546312178399998,0.786449399657
Osage,Missouri,MO,29151,0.141000282566,0.8257982480930001
Ozark,Missouri,MO,29153,0.16085314374600002,0.808487002888
Pemiscot,Missouri,MO,29155,0.322987551867,0.657925311203
Perry,Missouri,MO,29157,0.174072377462,0.7909986257439999
Pettis,Missouri,MO,29159,0.239512330285,0.70889443059
Phelps,Missouri,MO,29161,0.257365262987,0.6864695388940001
Pike,Missouri,MO,29163,0.24488135593199997,0.715118644068
Platte,Missouri,MO,29165,0.405544478034,0.535473081623
Polk,Missouri,MO,29167,0.19184477350600002,0.761178787658
Pulaski,Missouri,MO,29169,0.217064643309,0.734211113591
Putnam,Missouri,MO,29171,0.150298889838,0.826643894108
Ralls,Missouri,MO,29173,0.216103304216,0.75370300038
Randolph,Missouri,MO,29175,0.22145697933800002,0.7303327189830001
Ray,Missouri,MO,29177,0.285002307337,0.655560682972
Reynolds,Missouri,MO,29179,0.178100263852,0.792216358839
Ripley,Missouri,MO,29181,0.150416817688,0.819137368612
St. Charles,Missouri,MO,29183,0.341957666919,0.605970538261
St. Clair,Missouri,MO,29185,0.202159827214,0.756155507559
St. Francois,Missouri,MO,29187,0.25289309703,0.706765396132
St. Louis,Missouri,MO,29189,0.5578349649350001,0.395399737434
Saline,Missouri,MO,29195,0.301460248783,0.646511627907
Schuyler,Missouri,MO,29197,0.18313502327999998,0.778582514227
Scotland,Missouri,MO,29199,0.18546747967500002,0.774898373984
Scott,Missouri,MO,29201,0.20726049640500002,0.763627928555
Shannon,Missouri,MO,29203,0.19877049180300002,0.759733606557
Shelby,Missouri,MO,29205,0.186346863469,0.776137761378
Stoddard,Missouri,MO,29207,0.141060400663,0.834237083898
Stone,Missouri,MO,29209,0.17450719555,0.7950780021770001
Sullivan,Missouri,MO,29211,0.211755233494,0.7584541062800001
Taney,Missouri,MO,29213,0.186631907346,0.7795204923289999
Texas,Missouri,MO,29215,0.158024691358,0.811614083219
Vernon,Missouri,MO,29217,0.19892723880600002,0.7609608208959999
Warren,Missouri,MO,29219,0.24831916783000005,0.704617531397
Washington,Missouri,MO,29221,0.20756547041700002,0.7594568380210001
Wayne,Missouri,MO,29223,0.164865806901,0.8086441268729999
Webster,Missouri,MO,29225,0.190113840623,0.768663870581
Worth,Missouri,MO,29227,0.18642447418699998,0.7724665391969999
Wright,Missouri,MO,29229,0.14419985159499998,0.8289636408609999
Beaverhead,Montana,MT,30001,0.238451668092,0.693541488452
Big Horn,Montana,MT,30003,0.49686595949900003,0.44189971070399997
Blaine,Montana,MT,30005,0.452880579931,0.48035101106399997
Broadwater,Montana,MT,30007,0.182757507265,0.752018082015
Carbon,Montana,MT,30009,0.307952051325,0.62957960493
Carter,Montana,MT,30011,0.09009009009010001,0.8712998713
Cascade,Montana,MT,30013,0.356692610458,0.572430528839
Chouteau,Montana,MT,30015,0.283547257876,0.651886425515
Custer,Montana,MT,30017,0.22779397473299998,0.707094266278
Daniels,Montana,MT,30019,0.17542016806699998,0.765756302521
Dawson,Montana,MT,30021,0.182918315104,0.767512217826
Deer Lodge,Montana,MT,30023,0.492315198829,0.423517931203
Fallon,Montana,MT,30025,0.10447761194,0.8656716417910001
Fergus,Montana,MT,30027,0.206848841231,0.732445520581
Flathead,Montana,MT,30029,0.286776178918,0.651850728155
Gallatin,Montana,MT,30031,0.45772393567100006,0.447775498859
Garfield,Montana,MT,30033,0.0475524475524,0.9132867132870001
Glacier,Montana,MT,30035,0.619038035822,0.321593882069
Golden Valley,Montana,MT,30037,0.151709401709,0.7799145299150001
Granite,Montana,MT,30039,0.266174801362,0.6725312145290001
Hill,Montana,MT,30041,0.370253663148,0.54293366945
Jefferson,Montana,MT,30043,0.302218821729,0.627237949503
Judith Basin,Montana,MT,30045,0.19512195122,0.7291841883939999
Lake,Montana,MT,30047,0.364630175221,0.577841525818
Liberty,Montana,MT,30051,0.216016859852,0.732349841939
Lincoln,Montana,MT,30053,0.220540540541,0.726486486486
Madison,Montana,MT,30057,0.249575191164,0.6966864910789999
Meagher,Montana,MT,30059,0.196907216495,0.7505154639180001
Mineral,Montana,MT,30061,0.260891590679,0.669706180344
Missoula,Montana,MT,30063,0.536746346318,0.378882855197
Musselshell,Montana,MT,30065,0.13768718802000002,0.815723793677
Park,Montana,MT,30067,0.388803003534,0.5379858657240001
Petroleum,Montana,MT,30069,0.0940438871473,0.865203761755
Phillips,Montana,MT,30071,0.146716348393,0.7987890079180001
Pondera,Montana,MT,30073,0.27377414561700003,0.663447251114
Powell,Montana,MT,30077,0.198338150289,0.728684971098
Prairie,Montana,MT,30079,0.145772594752,0.809037900875
Ravalli,Montana,MT,30081,0.27947241988899996,0.665050083851
Richland,Montana,MT,30083,0.13902743142100002,0.807356608479
Roosevelt,Montana,MT,30085,0.431440045898,0.493975903614
Rosebud,Montana,MT,30087,0.288650580876,0.658623771224
Sanders,Montana,MT,30089,0.206268097428,0.726963038665
Sheridan,Montana,MT,30091,0.260821917808,0.6778082191779999
Silver Bow,Montana,MT,30093,0.530021089195,0.387793077782
Stillwater,Montana,MT,30095,0.18770764119600003,0.753737541528
Sweet Grass,Montana,MT,30097,0.191622532499,0.760712566201
Teton,Montana,MT,30099,0.255488386892,0.684696150175
Toole,Montana,MT,30101,0.19772051536200003,0.7408325074330001
Treasure,Montana,MT,30103,0.133786848073,0.793650793651
Valley,Montana,MT,30105,0.229533678756,0.698704663212
Wheatland,Montana,MT,30107,0.19206008583700002,0.748927038627
Wibaux,Montana,MT,30109,0.103189493433,0.8630393996250001
Yellowstone,Montana,MT,30111,0.32650947042899997,0.597989949749
Adams,Nebraska,NE,31001,0.24840570908000004,0.698830853325
Antelope,Nebraska,NE,31003,0.118322981366,0.843788819876
Arthur,Nebraska,NE,31005,0.0608365019011,0.901140684411
Banner,Nebraska,NE,31007,0.046153846153800006,0.910256410256
Blaine,Nebraska,NE,31009,0.0958466453674,0.872204472843
Boone,Nebraska,NE,31011,0.14440181374299998,0.801883501918
Box Butte,Nebraska,NE,31013,0.200168031926,0.745641671918
Boyd,Nebraska,NE,31015,0.112084063047,0.8563922942209999
Brown,Nebraska,NE,31017,0.09689677010770001,0.8739708676379999
Buffalo,Nebraska,NE,31019,0.229037456659,0.7044000586020001
Burt,Nebraska,NE,31021,0.263411864888,0.669883621913
Butler,Nebraska,NE,31023,0.176290240164,0.7838528359729999
Cass,Nebraska,NE,31025,0.27448647791299996,0.665239114918
Cedar,Nebraska,NE,31027,0.13119266055,0.810321100917
Chase,Nebraska,NE,31029,0.0923824959481,0.875742841707
Cherry,Nebraska,NE,31031,0.10285528877399999,0.8510707332899999
Cheyenne,Nebraska,NE,31033,0.153644123441,0.790107244474
Clay,Nebraska,NE,31035,0.158089471914,0.7981836528759999
Colfax,Nebraska,NE,31037,0.270176544767,0.684426229508
Cuming,Nebraska,NE,31039,0.17853560682,0.7760782347040001
Custer,Nebraska,NE,31041,0.115685917289,0.8409546365459999
Dakota,Nebraska,NE,31043,0.40005510400899996,0.554897368784
Dawes,Nebraska,NE,31045,0.219396310788,0.715204024595
Dawson,Nebraska,NE,31047,0.24935187367400002,0.6993872260189999
Deuel,Nebraska,NE,31049,0.122824974411,0.8280450358239999
Dixon,Nebraska,NE,31051,0.202623906706,0.7438046647229999
Dodge,Nebraska,NE,31053,0.29754662744800003,0.650845644762
Douglas,Nebraska,NE,31055,0.479235278844,0.465314693597
Dundy,Nebraska,NE,31057,0.0937829293994,0.8672286617489999
Fillmore,Nebraska,NE,31059,0.21187912469599998,0.7294199374779999
Franklin,Nebraska,NE,31061,0.150966183575,0.8121980676330001
Frontier,Nebraska,NE,31063,0.12290076335899999,0.8442748091600001
Furnas,Nebraska,NE,31065,0.1313174946,0.8272138228939999
Gage,Nebraska,NE,31067,0.297341181246,0.642683174345
Garden,Nebraska,NE,31069,0.143932267168,0.8174976481659999
Garfield,Nebraska,NE,31071,0.125,0.8460743801649999
Gosper,Nebraska,NE,31073,0.165,0.792
Grant,Nebraska,NE,31075,0.0507614213198,0.9314720812180001
Greeley,Nebraska,NE,31077,0.18025751073,0.7819742489270001
Hall,Nebraska,NE,31079,0.287937743191,0.66283812292
Hamilton,Nebraska,NE,31081,0.178090575275,0.7676458588330001
Harlan,Nebraska,NE,31083,0.13843236409600002,0.823008849558
Hayes,Nebraska,NE,31085,0.0588235294118,0.9235294117649999
Hitchcock,Nebraska,NE,31087,0.10972222222200001,0.844444444444
Holt,Nebraska,NE,31089,0.104840329383,0.858606145812
Hooker,Nebraska,NE,31091,0.0966183574879,0.8574879227050001
Howard,Nebraska,NE,31093,0.183908045977,0.772143340095
Jefferson,Nebraska,NE,31095,0.242274052478,0.695918367347
Johnson,Nebraska,NE,31097,0.273037542662,0.657240370551
Kearney,Nebraska,NE,31099,0.169648365207,0.776989512647
Keith,Nebraska,NE,31101,0.141951837769,0.811913814956
Keya Paha,Nebraska,NE,31103,0.0758754863813,0.8910505836579999
Kimball,Nebraska,NE,31105,0.138753056235,0.805012224939
Knox,Nebraska,NE,31107,0.176065008619,0.7833046047769999
Lancaster,Nebraska,NE,31109,0.46634515381,0.46575194718099994
Lincoln,Nebraska,NE,31111,0.183616179661,0.765088681894
Logan,Nebraska,NE,31113,0.0709534368071,0.886917960089
Loup,Nebraska,NE,31115,0.125654450262,0.84554973822
Madison,Nebraska,NE,31119,0.190813986816,0.753654342218
Merrick,Nebraska,NE,31121,0.16212570812000002,0.7860803884540001
Morrill,Nebraska,NE,31123,0.13019390581700002,0.825484764543
Nance,Nebraska,NE,31125,0.175109443402,0.7861163227019999
Nemaha,Nebraska,NE,31127,0.252059308072,0.681383855025
Nuckolls,Nebraska,NE,31129,0.161634928007,0.7937761263349999
Otoe,Nebraska,NE,31131,0.277098502542,0.663964830334
Pawnee,Nebraska,NE,31133,0.212328767123,0.738203957382
Perkins,Nebraska,NE,31135,0.11283497884299999,0.847672778561
Phelps,Nebraska,NE,31137,0.12388804512900001,0.831416793231
Pierce,Nebraska,NE,31139,0.106703910615,0.85251396648
Platte,Nebraska,NE,31141,0.185947177333,0.7734035737170001
Polk,Nebraska,NE,31143,0.16193853427899998,0.795508274232
Red Willow,Nebraska,NE,31145,0.12606204307399999,0.832246591583
Richardson,Nebraska,NE,31147,0.21767594108000002,0.732133115112
Rock,Nebraska,NE,31149,0.08827238335439999,0.866330390921
Saline,Nebraska,NE,31151,0.339937434828,0.594160583942
Sarpy,Nebraska,NE,31153,0.356179529705,0.574034789987
Saunders,Nebraska,NE,31155,0.236742781657,0.706359690508
Scotts Bluff,Nebraska,NE,31157,0.226772220223,0.716228859302
Seward,Nebraska,NE,31159,0.24258447253,0.702992004127
Sheridan,Nebraska,NE,31161,0.111500974659,0.8545808966859999
Sherman,Nebraska,NE,31163,0.21764327108800002,0.73599484868
Sioux,Nebraska,NE,31165,0.108603667137,0.849083215797
Stanton,Nebraska,NE,31167,0.151746724891,0.790756914119
Thayer,Nebraska,NE,31169,0.187523918867,0.762724837352
Thomas,Nebraska,NE,31171,0.077519379845,0.888888888889
Thurston,Nebraska,NE,31173,0.448989650074,0.49926071956600004
Valley,Nebraska,NE,31175,0.155156537753,0.814917127072
Washington,Nebraska,NE,31177,0.246220710506,0.6967120181409999
Wayne,Nebraska,NE,31179,0.221390374332,0.7152406417110001
Webster,Nebraska,NE,31181,0.181387077653,0.7824540604620001
Wheeler,Nebraska,NE,31183,0.135076252723,0.821350762527
York,Nebraska,NE,31185,0.188778772379,0.749040920716
Churchill,Nevada,NV,32001,0.202084857352,0.7158010241399999
Clark,Nevada,NV,32003,0.523983533245,0.417510102284
Douglas,Nevada,NV,32005,0.303290158229,0.624520110509
Elko,Nevada,NV,32007,0.183337826908,0.7302237799950001
Esmeralda,Nevada,NV,32009,0.1536643026,0.777777777778
Eureka,Nevada,NV,32011,0.08665105386420001,0.846604215457
Humboldt,Nevada,NV,32013,0.215451577802,0.7027825275920001
Lander,Nevada,NV,32015,0.167012018235,0.757563199337
Lincoln,Nevada,NV,32017,0.133677298311,0.7837711069419999
Lyon,Nevada,NV,32019,0.258648261931,0.6735544146119999
Mineral,Nevada,NV,32021,0.318978467702,0.590385578368
Nye,Nevada,NV,32023,0.260055124541,0.679869334422
Pershing,Nevada,NV,32027,0.216952573158,0.7078708375380001
Storey,Nevada,NV,32029,0.293979671618,0.631743549648
Washoe,Nevada,NV,32031,0.46364235815800003,0.45168241893700006
White Pine,Nevada,NV,32033,0.187384044527,0.721706864564
Carson,Nevada,NV,32510,0.38415414135,0.524664214902
Belknap,New Hampshire,NH,33001,0.39222912193099996,0.560472404387
Carroll,New Hampshire,NH,33003,0.44685682827,0.503561229054
Cheshire,New Hampshire,NH,33005,0.537098344693,0.410808179163
Coos,New Hampshire,NH,33007,0.429891838741,0.521206161914
Grafton,New Hampshire,NH,33009,0.569459702387,0.379706381704
Hillsborough,New Hampshire,NH,33011,0.472832847471,0.47484593252400004
Merrimack,New Hampshire,NH,33013,0.490327144983,0.45953989900200004
Strafford,New Hampshire,NH,33017,0.513766600901,0.42804558438100004
Sullivan,New Hampshire,NH,33019,0.46197004660400004,0.488484683951
Atlantic,New Jersey,NJ,34001,0.515160112731,0.452836255651
Bergen,New Jersey,NJ,34003,0.5449741512899999,0.425090828591
Burlington,New Jersey,NJ,34005,0.555731634767,0.40791741030199996
Camden,New Jersey,NJ,34007,0.645876146019,0.32217821871999996
Cape May,New Jersey,NJ,34009,0.38503359173100005,0.583710594315
Cumberland,New Jersey,NJ,34011,0.5101097740389999,0.456693952997
Essex,New Jersey,NJ,34013,0.770596515103,0.206995810652
Gloucester,New Jersey,NJ,34015,0.47948521548100004,0.483777495159
Hudson,New Jersey,NJ,34017,0.744594762318,0.22646146208299997
Hunterdon,New Jersey,NJ,34019,0.407993539429,0.546385764076
Mercer,New Jersey,NJ,34021,0.66312653893,0.301446240059
Middlesex,New Jersey,NJ,34023,0.583323899416,0.385544171961
Monmouth,New Jersey,NJ,34025,0.43607171063999994,0.530718454831
Morris,New Jersey,NJ,34027,0.459867067447,0.503825628496
Ocean,New Jersey,NJ,34029,0.315283213658,0.655270578446
Passaic,New Jersey,NJ,34031,0.595497596497,0.378045362482
Salem,New Jersey,NJ,34033,0.402669404517,0.556331279945
Somerset,New Jersey,NJ,34035,0.543530265998,0.41906268436099997
Sussex,New Jersey,NJ,34037,0.32672623883,0.629379907934
Union,New Jersey,NJ,34039,0.662816509789,0.308052054607
Warren,New Jersey,NJ,34041,0.35074934973800004,0.606766855208
Bernalillo,New Mexico,NM,35001,0.526048595388,0.347860565254
Catron,New Mexico,NM,35003,0.2104743083,0.717885375494
Chaves,New Mexico,NM,35005,0.274319162657,0.638374919391
Cibola,New Mexico,NM,35006,0.4665830721,0.39862068965499997
Colfax,New Mexico,NM,35007,0.401821286283,0.48738379814099997
Curry,New Mexico,NM,35009,0.245837761247,0.66950053135
De Baca,New Mexico,NM,35011,0.212624584718,0.683277962348
Dona Ana,New Mexico,NM,35013,0.541558479026,0.36199584559500003
Eddy,New Mexico,NM,35015,0.256517953183,0.6722327511139999
Grant,New Mexico,NM,35017,0.492836222592,0.415657405209
Guadalupe,New Mexico,NM,35019,0.5317855168600001,0.32669983416299997
Harding,New Mexico,NM,35021,0.296015180266,0.590132827324
Hidalgo,New Mexico,NM,35023,0.424836601307,0.493464052288
Lea,New Mexico,NM,35025,0.22321377166200002,0.708503655939
Lincoln,New Mexico,NM,35027,0.26298554652199996,0.664972899729
Los Alamos,New Mexico,NM,35028,0.5218600191749999,0.31917545541700004
Luna,New Mexico,NM,35029,0.44099378882,0.48005521048999994
Mora,New Mexico,NM,35033,0.6311239193079999,0.272540139975
Otero,New Mexico,NM,35035,0.307241800774,0.598696272153
Quay,New Mexico,NM,35037,0.286197183099,0.621971830986
Rio Arriba,New Mexico,NM,35039,0.645628766845,0.24263560641999998
Roosevelt,New Mexico,NM,35041,0.24679760888099997,0.660119555935
Sandoval,New Mexico,NM,35043,0.452250111392,0.424905523376
San Juan,New Mexico,NM,35045,0.28203887765,0.613048641041
San Miguel,New Mexico,NM,35047,0.679891202401,0.21590695929499998
Santa Fe,New Mexico,NM,35049,0.712822122656,0.20259125025
Sierra,New Mexico,NM,35051,0.311951647495,0.584519399493
Socorro,New Mexico,NM,35053,0.484754292481,0.38365896980499997
Taos,New Mexico,NM,35055,0.699973460722,0.17953821656100002
Torrance,New Mexico,NM,35057,0.2832,0.5912
Union,New Mexico,NM,35059,0.188388625592,0.719194312796
Valencia,New Mexico,NM,35061,0.395246800731,0.48171846435099996
Albany,New York,NY,36001,0.5951338703,0.35200248320699995
Allegany,New York,NY,36003,0.261410788382,0.6844719770909999
Bronx,New York,NY,36005,0.8872698595819999,0.09592678977980001
Broome,New York,NY,36007,0.45342982603,0.49032282988000003
Cayuga,New York,NY,36011,0.405059089098,0.537578010888
Chautauqua,New York,NY,36013,0.34995241084600004,0.595735201798
Chemung,New York,NY,36015,0.373369483356,0.573128483205
Chenango,New York,NY,36017,0.328106884558,0.608623640479
Clinton,New York,NY,36019,0.47381774614100003,0.464479526394
Columbia,New York,NY,36021,0.481489634929,0.4680242157399999
Cortland,New York,NY,36023,0.432913590968,0.49972861485
Delaware,New York,NY,36025,0.327652154348,0.619417257284
Dutchess,New York,NY,36027,0.473165334154,0.48388921704800003
Erie,New York,NY,36029,0.501150690936,0.453536613368
Essex,New York,NY,36031,0.448305590556,0.482459049009
Franklin,New York,NY,36033,0.43022181146000005,0.504092949564
Fulton,New York,NY,36035,0.296733629811,0.652200582733
Genesee,New York,NY,36037,0.283939009933,0.6534766790659999
Greene,New York,NY,36039,0.337590757327,0.611903121522
Hamilton,New York,NY,36041,0.27976190476199997,0.667782738095
Herkimer,New York,NY,36043,0.30044103705499997,0.645645274309
Jefferson,New York,NY,36045,0.358666783411,0.582173189738
Kings,New York,NY,36047,0.797387092236,0.179088698169
Lewis,New York,NY,36049,0.27424359969,0.670674941815
Livingston,New York,NY,36051,0.334087938016,0.612537065969
Madison,New York,NY,36053,0.385075934579,0.543990946262
Monroe,New York,NY,36055,0.543668245024,0.402515585762
Montgomery,New York,NY,36057,0.34183966051200004,0.6066636082119999
Nassau,New York,NY,36059,0.512509818244,0.4594004159100001
New York,New York,NY,36061,0.871675504931,0.09965875732200001
Niagara,New York,NY,36063,0.38241860465099997,0.572360465116
Oneida,New York,NY,36065,0.36660069626599995,0.578115313081
Onondaga,New York,NY,36067,0.536121732426,0.40777341348800006
Ontario,New York,NY,36069,0.42449227928800004,0.5107208794899999
Orange,New York,NY,36071,0.447855463116,0.512450889146
Orleans,New York,NY,36073,0.258760913766,0.6926204999400001
Oswego,New York,NY,36075,0.353882416935,0.586328815557
Otsego,New York,NY,36077,0.403274843641,0.533530229326
Putnam,New York,NY,36079,0.392952518897,0.5712442855200001
Queens,New York,NY,36081,0.754981093137,0.220965486004
Rensselaer,New York,NY,36083,0.45519843615,0.483899319604
Richmond,New York,NY,36085,0.404051217339,0.571811325945
Rockland,New York,NY,36087,0.511961143429,0.461082917147
St. Lawrence,New York,NY,36089,0.416993798714,0.52483358935
Saratoga,New York,NY,36091,0.44717501368999996,0.49081074849399997
Schenectady,New York,NY,36093,0.500900550066,0.44245403949400003
Schoharie,New York,NY,36095,0.29803519293,0.644914384913
Schuyler,New York,NY,36097,0.327792947881,0.614864062686
Seneca,New York,NY,36099,0.406615856054,0.527932741416
Steuben,New York,NY,36101,0.29226278894,0.6538712115290001
Suffolk,New York,NY,36103,0.442614907626,0.524840184108
Sullivan,New York,NY,36105,0.414312120412,0.551737145875
Tioga,New York,NY,36107,0.33333333333299997,0.6094570928199999
Tompkins,New York,NY,36109,0.6770074443,0.255569979071
Ulster,New York,NY,36111,0.518707703477,0.427334249488
Warren,New York,NY,36113,0.412289611143,0.5181369704
Washington,New York,NY,36115,0.36775143966799995,0.570063836436
Wayne,New York,NY,36117,0.33821520301700003,0.5993496912399999
Westchester,New York,NY,36119,0.649051798386,0.321376675667
Wyoming,New York,NY,36121,0.220208845209,0.729975429975
Yates,New York,NY,36123,0.358662952646,0.577158774373
Alamance,North Carolina,NC,37001,0.422557172557,0.552018364518
Alexander,North Carolina,NC,37003,0.208206096274,0.767641996558
Alleghany,North Carolina,NC,37005,0.249328730341,0.7266973532800001
Anson,North Carolina,NC,37007,0.556571098711,0.431017894939
Ashe,North Carolina,NC,37009,0.264133738602,0.710714285714
Avery,North Carolina,NC,37011,0.207196029777,0.7724565756820001
Beaufort,North Carolina,NC,37013,0.36861731429300004,0.613500572058
Bertie,North Carolina,NC,37015,0.6222814498929999,0.37057569296400006
Bladen,North Carolina,NC,37017,0.44597598932899996,0.540621228483
Brunswick,North Carolina,NC,37019,0.343721656382,0.6310311501
Buncombe,North Carolina,NC,37021,0.557123421086,0.411420966939
Burke,North Carolina,NC,37023,0.290398002019,0.6839098783140001
Cabarrus,North Carolina,NC,37025,0.385134392651,0.584866266675
Caldwell,North Carolina,NC,37027,0.235068677092,0.741292975634
Camden,North Carolina,NC,37029,0.256327191739,0.714112168455
Carteret,North Carolina,NC,37031,0.265608494271,0.7104201088869999
Caswell,North Carolina,NC,37033,0.43262006657200003,0.547598668569
Catawba,North Carolina,NC,37035,0.29620769717900003,0.676310420038
Chatham,North Carolina,NC,37037,0.536156601842,0.43531218014300005
Cherokee,North Carolina,NC,37039,0.20266955267,0.772799422799
Chowan,North Carolina,NC,37041,0.41713562183499997,0.560354530107
Clay,North Carolina,NC,37043,0.229736618522,0.7468139337299999
Cleveland,North Carolina,NC,37045,0.337494619027,0.643315132429
Columbus,North Carolina,NC,37047,0.383052147239,0.6039962508519999
Craven,North Carolina,NC,37049,0.37812290454499997,0.5960502693
Cumberland,North Carolina,NC,37051,0.56689603061,0.40668960306100005
Currituck,North Carolina,NC,37053,0.231747565,0.730097399984
Dare,North Carolina,NC,37055,0.372402546162,0.593560944816
Davidson,North Carolina,NC,37057,0.240623220807,0.7341729965420001
Davie,North Carolina,NC,37059,0.24487119437899998,0.726088992974
Duplin,North Carolina,NC,37061,0.39784476481700004,0.589825736615
Durham,North Carolina,NC,37063,0.789030376703,0.18518961359900002
Edgecombe,North Carolina,NC,37065,0.655173812518,0.333387417353
Forsyth,North Carolina,NC,37067,0.536134346614,0.433559988175
Franklin,North Carolina,NC,37069,0.428432880744,0.5457828907769999
Gaston,North Carolina,NC,37071,0.32656632093800003,0.6478940045539999
Gates,North Carolina,NC,37073,0.445007507508,0.535097597598
Graham,North Carolina,NC,37075,0.18588177821199997,0.7962872496340001
Granville,North Carolina,NC,37077,0.47648588410099996,0.501485884101
Greene,North Carolina,NC,37079,0.445526020217,0.5438662173969999
Guilford,North Carolina,NC,37081,0.586896587289,0.386616525247
Halifax,North Carolina,NC,37083,0.6286724810100001,0.359872995458
Harnett,North Carolina,NC,37085,0.36596596596600006,0.60678456234
Haywood,North Carolina,NC,37087,0.345337577928,0.6248839368620001
Henderson,North Carolina,NC,37089,0.34613624361900003,0.625506072874
Hertford,North Carolina,NC,37091,0.6817821782179999,0.30504950495
Hoke,North Carolina,NC,37093,0.53835378495,0.43010029696900004
Hyde,North Carolina,NC,37095,0.420589529256,0.560932688077
Iredell,North Carolina,NC,37097,0.302761157977,0.670952717183
Jackson,North Carolina,NC,37099,0.42012886025300006,0.539102421684
Johnston,North Carolina,NC,37101,0.332962757087,0.639622485305
Jones,North Carolina,NC,37103,0.405040682675,0.583647549117
Lee,North Carolina,NC,37105,0.42065164532300003,0.552155940995
