county,state,sab,fips,per_dem,per_gop,pop_2019,median_income
edmunds,South Dakota,SD,46045,0.198123044838,0.7471324296140001,3829,47531.0
fall river,South Dakota,SD,46047,0.23042380016800001,0.704743193938,6713,43732.0
faulk,South Dakota,SD,46049,0.18246869409699998,0.767441860465,2299,44626.0
grant,South Dakota,SD,46051,0.272318921954,0.668444693992,7052,48834.0
gregory,South Dakota,SD,46053,0.18699186991900002,0.765184122429,4185,33550.0
haakon,South Dakota,SD,46055,0.073754789272,0.896551724138,1899,44120.0
hamlin,South Dakota,SD,46057,0.20094134684999998,0.742577842143,6164,49960.0
hand,South Dakota,SD,46059,0.183718371837,0.7651265126510001,3191,47785.0
hanson,South Dakota,SD,46061,0.211365902293,0.7462612163510001,3453,48776.0
harding,South Dakota,SD,46063,0.049414824447300006,0.902470741222,1298,36897.0
hughes,South Dakota,SD,46065,0.299645173131,0.63306007586,17526,63419.0
hutchinson,South Dakota,SD,46067,0.205646359584,0.7479940564640001,7291,44315.0
hyde,South Dakota,SD,46069,0.18115942028999998,0.7869565217389999,1301,45904.0
jackson,South Dakota,SD,46071,0.29497716895,0.659360730594,3344,35340.0
jerauld,South Dakota,SD,46073,0.273009307135,0.670113753878,2013,45295.0
jones,South Dakota,SD,46075,0.123655913978,0.8064516129029999,903,44701.0
kingsbury,South Dakota,SD,46077,0.275578204626,0.658565268522,4939,46139.0
lake,South Dakota,SD,46079,0.340996168582,0.595048629531,12797,50308.0
lawrence,South Dakota,SD,46081,0.28339807465,0.625823340652,25844,46867.0
lincoln,South Dakota,SD,46083,0.32008243827,0.614284015695,61128,71341.0
lyman,South Dakota,SD,46085,0.259676284307,0.6875439831100001,3781,42076.0
mccook,South Dakota,SD,46087,0.24081948202599998,0.693467336683,5586,52240.0
mcpherson,South Dakota,SD,46089,0.168865435356,0.784520668426,2379,33030.0
marshall,South Dakota,SD,46091,0.38726245505900003,0.542372881356,4935,45113.0
meade,South Dakota,SD,46093,0.191291627227,0.726357456329,28332,54596.0
mellette,South Dakota,SD,46095,0.348462664714,0.588579795022,2061,34268.0
miner,South Dakota,SD,46097,0.264097744361,0.663533834586,2216,43566.0
minnehaha,South Dakota,SD,46099,0.3911171307,0.537201487293,193134,62822.0
moody,South Dakota,SD,46101,0.355631399317,0.590102389078,6576,52345.0
pennington,South Dakota,SD,46103,0.294799019711,0.6242852055879999,113775,55323.0
perkins,South Dakota,SD,46105,0.11706102117100001,0.8300124533,2865,40956.0
potter,South Dakota,SD,46107,0.161048689139,0.80074906367,2153,44403.0
roberts,South Dakota,SD,46109,0.396037056099,0.551209469892,10394,41800.0
sanborn,South Dakota,SD,46111,0.214603739982,0.7292965271590001,2344,49257.0
spink,South Dakota,SD,46115,0.31141985767499997,0.6282616062349999,6376,46810.0
stanley,South Dakota,SD,46117,0.20995532865299998,0.732610082961,3098,60762.0
sully,South Dakota,SD,46119,0.159117305459,0.788617886179,1391,47966.0
todd,South Dakota,SD,46121,0.708235294118,0.229176470588,10177,29569.0
tripp,South Dakota,SD,46123,0.17566539924000002,0.786692015209,5441,41816.0
turner,South Dakota,SD,46125,0.23156626505999997,0.707710843373,8384,53219.0
union,South Dakota,SD,46127,0.282077264091,0.669791006966,15932,66105.0
walworth,South Dakota,SD,46129,0.184497375858,0.765442067017,5435,41080.0
yankton,South Dakota,SD,46135,0.34328202994999996,0.587978369384,22814,52208.0
ziebach,South Dakota,SD,46137,0.45953002611,0.480417754569,2756,26659.0
anderson,Tennessee,TN,47001,0.303132254483,0.645998048649,76978,52369.0
bedford,Tennessee,TN,47003,0.221176470588,0.748692810458,49713,54208.0
benton,Tennessee,TN,47005,0.233154065169,0.7458082885160001,16160,42327.0
bledsoe,Tennessee,TN,47007,0.192688172043,0.778709677419,15064,42774.0
blount,Tennessee,TN,47009,0.23308067658000003,0.7210360855560001,133088,55880.0
bradley,Tennessee,TN,47011,0.184152948531,0.775187539071,108110,51706.0
campbell,Tennessee,TN,47013,0.17978246961,0.788547664747,39842,37318.0
cannon,Tennessee,TN,47015,0.212492923193,0.7559916965469999,14678,48422.0
carroll,Tennessee,TN,47017,0.224813703668,0.7481854253360001,27767,44960.0
carter,Tennessee,TN,47019,0.164483399228,0.8048873434,56391,40396.0
cheatham,Tennessee,TN,47021,0.245023067686,0.7138342918539999,40667,67648.0
chester,Tennessee,TN,47023,0.185979381443,0.789072164948,17297,50695.0
claiborne,Tennessee,TN,47025,0.171025593125,0.8022604147210001,31959,38051.0
clay,Tennessee,TN,47027,0.242206235012,0.733127783487,7615,35359.0
cocke,Tennessee,TN,47029,0.16352824578800002,0.808638916419,36004,37713.0
coffee,Tennessee,TN,47031,0.23830108067400002,0.7242523247050001,56520,51505.0
crockett,Tennessee,TN,47033,0.241737838841,0.738395841069,14230,44299.0
cumberland,Tennessee,TN,47035,0.19780971937,0.776104646741,60520,45606.0
davidson,Tennessee,TN,47037,0.603060938509,0.34266995398,694144,58736.0
decatur,Tennessee,TN,47039,0.19532444832899998,0.782171728206,11663,42418.0
dekalb,Tennessee,TN,47041,0.225648414986,0.74409221902,20490,44806.0
dickson,Tennessee,TN,47043,0.25339706751200003,0.7096514313339999,53948,57642.0
dyer,Tennessee,TN,47045,0.21181339352899997,0.7656132430399999,37159,48391.0
fayette,Tennessee,TN,47047,0.303791567388,0.6757484719779999,41133,59447.0
fentress,Tennessee,TN,47049,0.150458213651,0.825058131583,18523,34296.0
franklin,Tennessee,TN,47051,0.267188168429,0.7043940597689999,42208,53197.0
gibson,Tennessee,TN,47053,0.269708478752,0.707195647711,49133,45907.0
giles,Tennessee,TN,47055,0.26214028777,0.71618705036,29464,51396.0
grainger,Tennessee,TN,47057,0.144520976832,0.828804007514,23320,41320.0
greene,Tennessee,TN,47059,0.17926014218199998,0.78915329275,69069,44840.0
grundy,Tennessee,TN,47061,0.210105263158,0.763368421053,13427,33885.0
hamblen,Tennessee,TN,47063,0.198017396375,0.769668108266,64934,47745.0
hamilton,Tennessee,TN,47065,0.391670446813,0.557531469721,367804,57456.0
hancock,Tennessee,TN,47067,0.144459398834,0.826379542396,6620,29163.0
hardeman,Tennessee,TN,47069,0.451633845488,0.531486691192,25050,42964.0
hardin,Tennessee,TN,47071,0.16303146044800002,0.805307066037,25652,41057.0
hawkins,Tennessee,TN,47073,0.169227795496,0.802696433749,56786,46195.0
haywood,Tennessee,TN,47075,0.542790152403,0.441090269637,17304,40839.0
henderson,Tennessee,TN,47077,0.17656311443199998,0.798073141958,28117,47312.0
henry,Tennessee,TN,47079,0.237526189183,0.7358578412350001,32345,44526.0
hickman,Tennessee,TN,47081,0.23486214893100002,0.732414326205,25178,45771.0
houston,Tennessee,TN,47083,0.273301737757,0.6887835703,8201,44229.0
humphreys,Tennessee,TN,47085,0.275528785544,0.690292758089,18582,52816.0
jackson,Tennessee,TN,47087,0.253879019564,0.726107488194,11786,39114.0
jefferson,Tennessee,TN,47089,0.18374223438999998,0.7770875013160001,54495,48444.0
johnson,Tennessee,TN,47091,0.150701647346,0.8236729713240001,17788,34044.0
knox,Tennessee,TN,47093,0.35065768188100005,0.589760467685,470313,55278.0
lake,Tennessee,TN,47095,0.292893401015,0.68883248731,7016,32462.0
lauderdale,Tennessee,TN,47097,0.421295229316,0.562802489053,25633,43909.0
lawrence,Tennessee,TN,47099,0.180163494699,0.7931408864480001,44142,45011.0
lewis,Tennessee,TN,47101,0.19343620951999999,0.7778743751360001,12268,44932.0
lincoln,Tennessee,TN,47103,0.19216277317299998,0.781838733986,34366,49345.0
loudon,Tennessee,TN,47105,0.21095090971500002,0.754720219705,54068,59627.0
mcminn,Tennessee,TN,47107,0.187600299561,0.784904247352,53794,47109.0
mcnairy,Tennessee,TN,47109,0.184055804684,0.7811659192829999,25694,44504.0
macon,Tennessee,TN,47111,0.14299065420600002,0.835781041389,24602,44080.0
madison,Tennessee,TN,47113,0.408802033683,0.564585319352,97984,54581.0
marion,Tennessee,TN,47115,0.261170605613,0.709010339734,28907,46371.0
marshall,Tennessee,TN,47117,0.24978074022100002,0.716277845992,34375,56758.0
maury,Tennessee,TN,47119,0.285901676742,0.678139614463,96387,61383.0
meigs,Tennessee,TN,47121,0.198561818604,0.774066341916,12422,43323.0
monroe,Tennessee,TN,47123,0.186744868035,0.783636363636,46545,44774.0
montgomery,Tennessee,TN,47125,0.378609588324,0.564265512064,208993,57531.0
moore,Tennessee,TN,47127,0.16951469583,0.794600136705,6488,54004.0
morgan,Tennessee,TN,47129,0.158013205282,0.8146758703479999,21403,40900.0
obion,Tennessee,TN,47131,0.198396465679,0.779268591999,30069,48356.0
overton,Tennessee,TN,47133,0.237095790116,0.7388651616840001,22241,39723.0
perry,Tennessee,TN,47135,0.209106830123,0.759019264448,8076,41415.0
pickett,Tennessee,TN,47137,0.20544269835200002,0.773859716366,5048,36414.0
polk,Tennessee,TN,47139,0.192024539877,0.781748466258,16832,43749.0
putnam,Tennessee,TN,47141,0.253987684546,0.7040952592919999,80245,45625.0
rhea,Tennessee,TN,47143,0.17741640782,0.790243011146,33167,44893.0
roane,Tennessee,TN,47145,0.223957367933,0.735078776645,53382,49038.0
robertson,Tennessee,TN,47147,0.24532209156100002,0.717143702389,71813,63720.0
rutherford,Tennessee,TN,47149,0.343857376218,0.604855517377,332285,68351.0
scott,Tennessee,TN,47151,0.131124526183,0.848518882493,22068,35558.0
sequatchie,Tennessee,TN,47153,0.185459678842,0.7824245632610001,15026,45692.0
sevier,Tennessee,TN,47155,0.173935876175,0.790768380321,98250,51241.0
shelby,Tennessee,TN,47157,0.622670334869,0.34637393366499997,937166,58434.0
smith,Tennessee,TN,47159,0.227800269906,0.7402159244259999,20157,52578.0
stewart,Tennessee,TN,47161,0.231307968957,0.7314026121520001,13715,47695.0
sullivan,Tennessee,TN,47163,0.19896424991599998,0.761393250919,158348,49485.0
sumner,Tennessee,TN,47165,0.255388294879,0.704909960608,191283,67935.0
tipton,Tennessee,TN,47167,0.24726168064399998,0.7227879513950001,61599,61774.0
trousdale,Tennessee,TN,47169,0.300127307447,0.668045830681,11284,47541.0
unicoi,Tennessee,TN,47171,0.175830309796,0.790678202623,17883,44074.0
union,Tennessee,TN,47173,0.162798194713,0.8098001289489999,19972,40343.0
van buren,Tennessee,TN,47175,0.22300372362399998,0.752999586264,5872,41568.0
warren,Tennessee,TN,47177,0.260597124954,0.70291190564,41277,45634.0
washington,Tennessee,TN,47179,0.263160025096,0.691728562466,129375,48875.0
wayne,Tennessee,TN,47181,0.122731941116,0.861691201643,16673,39223.0
weakley,Tennessee,TN,47183,0.228415931393,0.7422280860889999,33328,44288.0
white,Tennessee,TN,47185,0.188420621931,0.783244680851,27345,43366.0
williamson,Tennessee,TN,47187,0.296007640879,0.65100286533,238412,101989.0
wilson,Tennessee,TN,47189,0.25505454286999996,0.69829087162,144657,74001.0
anderson,Texas,TX,48001,0.198851187304,0.7795937703560001,57735,47165.0
andrews,Texas,TX,48003,0.16971173365800002,0.796792529436,18705,50233.0
angelina,Texas,TX,48005,0.252360227653,0.7253431536660001,86715,49894.0
aransas,Texas,TX,48007,0.23483328556400002,0.7385115123720001,23510,45312.0
archer,Texas,TX,48009,0.09229327711410001,0.886624502225,8553,56842.0
armstrong,Texas,TX,48011,0.0688298918387,0.908554572271,1887,56370.0
atascosa,Texas,TX,48013,0.34068357221600004,0.63197353914,51153,48824.0
austin,Texas,TX,48015,0.189228886169,0.7863729090170001,30032,56991.0
bailey,Texas,TX,48017,0.22253363228700002,0.7528026905830001,7000,41178.0
bandera,Texas,TX,48019,0.169000293743,0.79888377558,23112,57578.0
bastrop,Texas,TX,48021,0.37362831858400003,0.577486725664,88723,64316.0
baylor,Texas,TX,48023,0.128016085791,0.849195710456,3509,36346.0
bee,Texas,TX,48025,0.40707022936899995,0.560770867817,32565,41903.0
bell,Texas,TX,48027,0.400089362653,0.55085692401,362924,54419.0
bexar,Texas,TX,48029,0.544659220051,0.40980448366800004,2003554,56567.0
blanco,Texas,TX,48031,0.219439054507,0.742988181337,11931,58104.0
borden,Texas,TX,48033,0.08493150684930001,0.904109589041,654,43103.0
bosque,Texas,TX,48035,0.163780941388,0.8112094395280001,18685,50447.0
bowie,Texas,TX,48037,0.256193791703,0.722744415434,93245,48705.0
brazoria,Texas,TX,48039,0.358075081466,0.6039519186010001,374264,71775.0
brazos,Texas,TX,48041,0.34891574292800004,0.585468532316,229211,42954.0
brewster,Texas,TX,48043,0.442262186465,0.49053478466600003,9203,40418.0
briscoe,Texas,TX,48045,0.123978201635,0.851498637602,1546,44154.0
brooks,Texas,TX,48047,0.746147919877,0.236132511556,7093,27484.0
brown,Texas,TX,48049,0.11620904724400001,0.860993619614,37864,45714.0
burleson,Texas,TX,48051,0.21468682505399997,0.7654427645790001,18443,48742.0
burnet,Texas,TX,48053,0.198729391998,0.766302635724,48155,55967.0
caldwell,Texas,TX,48055,0.3982406695699999,0.556495003843,43664,53977.0
calhoun,Texas,TX,48057,0.30444156964200003,0.666666666667,21290,52909.0
callahan,Texas,TX,48059,0.102231821454,0.874370050396,13943,47911.0
cameron,Texas,TX,48061,0.646148315978,0.32059605246,423163,38602.0
camp,Texas,TX,48063,0.277410832232,0.704755614267,13094,45994.0
carson,Texas,TX,48065,0.0845500848896,0.8886247877760001,5926,59456.0
cass,Texas,TX,48067,0.19386524211599998,0.791142512494,30026,41975.0
castro,Texas,TX,48069,0.263527054108,0.707915831663,7530,45190.0
chambers,Texas,TX,48071,0.176399975992,0.796950963328,43837,70789.0
cherokee,Texas,TX,48073,0.207532483085,0.772169331178,52646,43262.0
childress,Texas,TX,48075,0.121401151631,0.864683301344,7306,40523.0
clay,Texas,TX,48077,0.106964677709,0.8732787866689999,10471,52745.0
cochran,Texas,TX,48079,0.210876803552,0.7536071032189999,2853,40624.0
coke,Texas,TX,48081,0.09838369641599999,0.8889669711879999,3387,42926.0
coleman,Texas,TX,48083,0.10646492434699999,0.874002751032,8175,37868.0
collin,Texas,TX,48085,0.392200143039,0.562046866454,1034730,104544.0
collingsworth,Texas,TX,48087,0.125649913345,0.851819757366,2920,37543.0
colorado,Texas,TX,48089,0.23313679245299998,0.745636792453,21493,47855.0
comal,Texas,TX,48091,0.23009079539400001,0.730846070135,156209,68107.0
comanche,Texas,TX,48093,0.151305683564,0.825652841782,13635,41947.0
concho,Texas,TX,48095,0.138706654171,0.829428303655,2726,46214.0
cooke,Texas,TX,48097,0.147539952183,0.8288662388320001,41257,55565.0
coryell,Texas,TX,48099,0.278976112981,0.6736911789040001,75951,53130.0
cottle,Texas,TX,48101,0.144082332762,0.8336192109780001,1398,37555.0
crane,Texas,TX,48103,0.21650977552499998,0.758146270818,4797,47514.0
crockett,Texas,TX,48105,0.266666666667,0.702508960573,3464,43324.0
crosby,Texas,TX,48107,0.273364485981,0.689252336449,5737,38032.0
culberson,Texas,TX,48109,0.595800524934,0.367454068241,2171,38199.0
dallam,Texas,TX,48111,0.144625407166,0.819543973941,7287,41245.0
dallas,Texas,TX,48113,0.611264385885,0.34885146053599997,2635516,63941.0
dawson,Texas,TX,48115,0.23441886580600002,0.7400336889390001,12728,41636.0
deaf smith,Texas,TX,48117,0.282075696263,0.692930254701,18546,43687.0
delta,Texas,TX,48119,0.175515577007,0.805616498464,5331,42939.0
denton,Texas,TX,48121,0.375059242312,0.576824066529,887207,85920.0
de witt,Texas,TX,48123,0.17018469657000002,0.807681031955,20160,42378.0
dickens,Texas,TX,48125,0.140814081408,0.830583058306,2211,38222.0
dimmit,Texas,TX,48127,0.673798449612,0.302015503876,10124,32347.0
donley,Texas,TX,48129,0.130136986301,0.83904109589,3278,42809.0
duval,Texas,TX,48131,0.6691512382779999,0.316422216879,11157,33083.0
eastland,Texas,TX,48133,0.111896178803,0.866330209084,18360,39601.0
ector,Texas,TX,48135,0.281115112858,0.6866631842300001,166223,45977.0
edwards,Texas,TX,48137,0.283568075117,0.6957746478869999,1932,37337.0
ellis,Texas,TX,48139,0.25683432703299997,0.7105004439929999,184826,74311.0
el paso,Texas,TX,48141,0.691392106739,0.25927738551199997,839238,45828.0
erath,Texas,TX,48143,0.15633598841399998,0.8113685734970001,42698,45321.0
falls,Texas,TX,48145,0.321483180428,0.657110091743,17297,39242.0
fannin,Texas,TX,48147,0.17733043768800003,0.7965252255259999,35514,50919.0
fayette,Texas,TX,48149,0.19285519992699998,0.784114606945,25346,50956.0
fisher,Texas,TX,48151,0.234030197445,0.734610917538,3830,40821.0
floyd,Texas,TX,48153,0.222165474974,0.7522982635340001,5712,39629.0
foard,Texas,TX,48155,0.221135029354,0.7495107632089999,1155,38097.0
fort bend,Texas,TX,48157,0.516482503543,0.45017993831799996,811688,94207.0
franklin,Texas,TX,48159,0.152662993572,0.8225436179979999,10725,47162.0
freestone,Texas,TX,48161,0.192034700315,0.7879863301790001,19717,46170.0
frio,Texas,TX,48163,0.522176667909,0.45918747670500004,20306,36165.0
gaines,Texas,TX,48165,0.129529182035,0.847689303537,21492,44914.0
galveston,Texas,TX,48167,0.366977434392,0.593302901753,342139,62605.0
garza,Texas,TX,48169,0.15186440678,0.829152542373,6229,40153.0
gillespie,Texas,TX,48171,0.174197973024,0.795930808504,26988,56244.0
glasscock,Texas,TX,48173,0.0564784053156,0.918604651163,1409,52622.0
goliad,Texas,TX,48175,0.262052248855,0.705090223539,7658,50477.0
gonzales,Texas,TX,48177,0.248572335025,0.72652284264,20837,41868.0
gray,Texas,TX,48179,0.094972826087,0.8824728260870001,21886,46295.0
grayson,Texas,TX,48181,0.21832242712699998,0.749426361859,136212,54870.0
gregg,Texas,TX,48183,0.28098634111,0.693654055361,123945,51665.0
grimes,Texas,TX,48185,0.23026868178000004,0.741498740554,28880,47641.0
guadalupe,Texas,TX,48187,0.319958056624,0.637801468018,166847,64863.0
hale,Texas,TX,48189,0.237446034992,0.721086116792,33406,46165.0
hall,Texas,TX,48191,0.15059687787,0.8181818181820001,2964,33969.0
hamilton,Texas,TX,48193,0.13272374619000002,0.8467719589910001,8461,45974.0
hansford,Texas,TX,48195,0.0878274268105,0.8885464817669999,5399,52302.0
hardeman,Texas,TX,48197,0.164791528789,0.7988087359360001,3933,41785.0
hardin,Texas,TX,48199,0.122057273366,0.8608573436399999,57602,55511.0
harris,Texas,TX,48201,0.54223505185,0.41827111637500003,4713325,62869.0
harrison,Texas,TX,48203,0.270444545592,0.709755727507,66553,49471.0
hartley,Texas,TX,48205,0.08843187660669999,0.887917737789,5576,68373.0
haskell,Texas,TX,48207,0.17790368272,0.794900849858,5658,34964.0
hays,Texas,TX,48209,0.46301940607299996,0.471589955819,230191,66423.0
hemphill,Texas,TX,48211,0.1072910492,0.8654416123299999,3819,52329.0
henderson,Texas,TX,48213,0.189214536928,0.7896164796520001,82737,48015.0
hidalgo,Texas,TX,48215,0.68639227701,0.280987340309,868707,36695.0
hill,Texas,TX,48217,0.19642026964200002,0.7806446613979999,36649,46638.0
hockley,Texas,TX,48219,0.172617412799,0.7955232079100001,23021,45878.0
hood,Texas,TX,48221,0.153177641654,0.818032159265,61643,64449.0
hopkins,Texas,TX,48223,0.18610863757800003,0.794300979519,37084,47429.0
houston,Texas,TX,48225,0.23825584196600003,0.7474102625869999,22968,41500.0
howard,Texas,TX,48227,0.203405430281,0.7633456051540001,36664,45464.0
hudspeth,Texas,TX,48229,0.371986222732,0.577497129736,4886,31060.0
hunt,Texas,TX,48231,0.202052268719,0.76530383197,98594,54242.0
hutchinson,Texas,TX,48233,0.10509475756799999,0.8662318483879999,20938,53999.0
irion,Texas,TX,48235,0.11842105263199999,0.868421052632,1536,55345.0
jack,Texas,TX,48237,0.094040131776,0.890386343217,8935,47966.0
jackson,Texas,TX,48239,0.171374407583,0.808720379147,14760,52031.0
jasper,Texas,TX,48241,0.193393753277,0.7923002022319999,35529,45608.0
jeff davis,Texas,TX,48243,0.35914893617,0.590638297872,2274,47541.0
jefferson,Texas,TX,48245,0.48537710472400003,0.490230417911,251565,51222.0
jim hogg,Texas,TX,48247,0.771590372817,0.202925908447,5200,38126.0
jim wells,Texas,TX,48249,0.541713915438,0.43827960473000005,40482,42569.0
johnson,Texas,TX,48251,0.19165357080499998,0.774751178628,175817,65855.0
jones,Texas,TX,48253,0.15761968981799998,0.81169925826,20083,43645.0
karnes,Texas,TX,48255,0.273357228196,0.7070489844679999,15601,39149.0
kaufman,Texas,TX,48257,0.250494155543,0.7207838161010001,136154,66094.0
kendall,Texas,TX,48259,0.182233146067,0.7856641252009999,47431,73087.0
kenedy,Texas,TX,48261,0.532258064516,0.451612903226,404,36897.0
kent,Texas,TX,48263,0.136258660508,0.8314087759819999,762,44915.0
kerr,Texas,TX,48265,0.202035513209,0.764746643569,52600,50598.0
kimble,Texas,TX,48267,0.10591259640100001,0.872493573265,4337,43385.0
king,Texas,TX,48269,0.0314465408805,0.9371069182389999,272,52578.0
kinney,Texas,TX,48271,0.320926966292,0.657303370787,3667,41797.0
kleberg,Texas,TX,48273,0.496994621955,0.460191922387,30680,43262.0
knox,Texas,TX,48275,0.181885125184,0.79381443299,3664,37566.0
lamar,Texas,TX,48277,0.193073312834,0.784700868533,49859,46651.0
lamb,Texas,TX,48279,0.197183098592,0.778489116517,12893,41174.0
lampasas,Texas,TX,48281,0.181494661922,0.781813719475,21428,53391.0
la salle,Texas,TX,48283,0.549048316252,0.424597364568,7520,32258.0
lavaca,Texas,TX,48285,0.135526468203,0.8501100428589999,20154,42995.0
lee,Texas,TX,48287,0.210364918737,0.766022692426,17239,53545.0
leon,Texas,TX,48289,0.122721749696,0.862832455785,17404,45724.0
liberty,Texas,TX,48291,0.200827985924,0.780625129373,88219,56616.0
limestone,Texas,TX,48293,0.22855648535599998,0.7514382845190001,23437,43341.0
lipscomb,Texas,TX,48295,0.102118003026,0.876701966717,3233,47175.0
live oak,Texas,TX,48297,0.173189594563,0.808530583548,12207,47312.0
llano,Texas,TX,48299,0.175869711863,0.798207574443,21795,51405.0
loving,Texas,TX,48301,0.0625,0.890625,169,59035.0
lubbock,Texas,TX,48303,0.285090760759,0.6686314501330001,310569,47520.0
lynn,Texas,TX,48305,0.201802704056,0.774161241863,5951,39397.0
mcculloch,Texas,TX,48307,0.155541153597,0.8250162022030001,7984,37937.0
mclennan,Texas,TX,48309,0.34561369880500004,0.616510127148,256623,49530.0
mcmullen,Texas,TX,48311,0.08048289738429999,0.9134808853120001,743,47966.0
madison,Texas,TX,48313,0.205696941396,0.781928554751,14284,43417.0
marion,Texas,TX,48315,0.274845458868,0.705658582977,9854,37409.0
martin,Texas,TX,48317,0.151566951567,0.82792022792,5771,46986.0
mason,Texas,TX,48319,0.17194349732099998,0.806624452021,4274,45636.0
matagorda,Texas,TX,48321,0.284998726547,0.691654639613,36643,47485.0
maverick,Texas,TX,48323,0.765160435679,0.20724168383900002,58722,31336.0
medina,Texas,TX,48325,0.269040553907,0.7013440390989999,51584,53225.0
menard,Texas,TX,48327,0.17790697674400002,0.7918604651160001,2138,36546.0
midland,Texas,TX,48329,0.204972001723,0.7567944536750001,176832,57680.0
milam,Texas,TX,48331,0.237248751017,0.736609736261,24823,48979.0
mills,Texas,TX,48333,0.10813226094699999,0.8708668453980001,4873,45131.0
mitchell,Texas,TX,48335,0.161187214612,0.812785388128,8545,37486.0
montague,Texas,TX,48337,0.10285913528599999,0.8747094374709999,19818,45823.0
montgomery,Texas,TX,48339,0.22524780508499997,0.7395399910379999,607391,75069.0
moore,Texas,TX,48341,0.208285822881,0.755226149753,20940,51437.0
morris,Texas,TX,48343,0.287066881547,0.6935938759070001,12388,42817.0
motley,Texas,TX,48345,0.0645161290323,0.920967741935,1200,41838.0
nacogdoches,Texas,TX,48347,0.304146232724,0.657646009808,65204,41769.0
navarro,Texas,TX,48349,0.24404834574499998,0.731534611159,50113,46148.0
newton,Texas,TX,48351,0.243890274314,0.738403990025,13595,42063.0
nolan,Texas,TX,48353,0.216905564924,0.7485244519390001,14714,38681.0
nueces,Texas,TX,48355,0.472325362165,0.487735431617,362294,53071.0
ochiltree,Texas,TX,48357,0.0919154646092,0.8815833612880001,9836,56103.0
oldham,Texas,TX,48359,0.0825396825397,0.899470899471,2112,49756.0
orange,Texas,TX,48361,0.17996914454799998,0.799250653317,83396,55472.0
palo pinto,Texas,TX,48363,0.16707616707599998,0.8080589680589999,29189,46052.0
panola,Texas,TX,48365,0.17622203015500001,0.8110054739270001,23194,47094.0
parker,Texas,TX,48367,0.14764327371400002,0.82309042242,142878,67148.0
parmer,Texas,TX,48369,0.30092264017,0.678140525195,9605,45476.0
pecos,Texas,TX,48371,0.372210223182,0.591072714183,15823,41373.0
polk,Texas,TX,48373,0.206799442573,0.77189060504,51353,45007.0
potter,Texas,TX,48375,0.268972820332,0.688280974232,117415,43527.0
presidio,Texas,TX,48377,0.661824784385,0.295960054471,6704,29311.0
rains,Texas,TX,48379,0.133693304536,0.846436285097,12514,49755.0
randall,Texas,TX,48381,0.154981138387,0.8061063311839999,137713,63038.0
reagan,Texas,TX,48383,0.18555555555599998,0.787777777778,3849,49045.0
real,Texas,TX,48385,0.156138259833,0.823599523242,3452,37071.0
red river,Texas,TX,48387,0.223042549058,0.762385855838,12023,40672.0
reeves,Texas,TX,48389,0.521042713568,0.445037688442,15976,34397.0
refugio,Texas,TX,48391,0.351103565365,0.621392190153,6948,44256.0
roberts,Texas,TX,48393,0.0363636363636,0.952727272727,854,66108.0
robertson,Texas,TX,48395,0.314265335235,0.66547788873,17074,42632.0
rockwall,Texas,TX,48397,0.24369450277,0.718358673379,104915,96174.0
runnels,Texas,TX,48399,0.12005312085000001,0.8608233731739999,10264,41038.0
rusk,Texas,TX,48401,0.20717068548,0.772612403917,54406,48553.0
sabine,Texas,TX,48403,0.132270573029,0.8599741490739999,10542,40141.0
san augustine cty,Texas,TX,48405,0.254560763402,0.7353353915240001,8237,39886.0
san jacinto,Texas,TX,48407,0.19737991266399998,0.781174187288,28859,47553.0
san patricio,Texas,TX,48409,0.363733556454,0.604471714777,66730,51414.0
san saba,Texas,TX,48411,0.12446898895500001,0.860237892948,6055,44430.0
schleicher,Texas,TX,48413,0.198292220114,0.777039848197,2793,43901.0
scurry,Texas,TX,48415,0.139327124121,0.836913134385,16703,46706.0
shackelford,Texas,TX,48417,0.0685752330226,0.917443408788,3265,44983.0
shelby,Texas,TX,48419,0.19367283950599998,0.7904541446209999,25274,42966.0
sherman,Texas,TX,48421,0.102893890675,0.864951768489,3022,48968.0
smith,Texas,TX,48423,0.266086266399,0.705030002044,232751,54826.0
somervell,Texas,TX,48425,0.139318885449,0.827141382869,9128,58156.0
starr,Texas,TX,48427,0.7908647677699999,0.189718586947,64633,24358.0
stephens,Texas,TX,48429,0.100781928758,0.8783666377060001,9366,43661.0
sterling,Texas,TX,48431,0.110584518167,0.867298578199,1291,51846.0
stonewall,Texas,TX,48433,0.192582025678,0.791726105563,1350,41229.0
sutton,Texas,TX,48435,0.22120141342799998,0.759717314488,3776,50748.0
swisher,Texas,TX,48437,0.21095890410999998,0.76301369863,7397,44049.0
tarrant,Texas,TX,48439,0.434500748304,0.521524307819,2102515,68155.0
taylor,Texas,TX,48441,0.221954667963,0.732823752927,138034,50232.0
terrell,Texas,TX,48443,0.320366132723,0.656750572082,776,35744.0
terry,Texas,TX,48445,0.24049914917800003,0.734543391946,12337,41457.0
throckmorton,Texas,TX,48447,0.10396039604,0.884900990099,1501,41733.0
titus,Texas,TX,48449,0.276591107236,0.6980165649519999,32750,47895.0
tom green,Texas,TX,48451,0.23926621876999996,0.718454755406,119200,48922.0
travis,Texas,TX,48453,0.662632888731,0.274047536167,1273954,69014.0
trinity,Texas,TX,48455,0.192912069542,0.791875626881,14651,39952.0
tyler,Texas,TX,48457,0.155979420253,0.8283347973399999,21672,43993.0
